,id_name,division_name,years,month,temp
6477,4,Mymensingh,1949,6,27
6478,4,Mymensingh,1949,7,27
6479,4,Mymensingh,1949,8,27
6480,4,Mymensingh,1949,9,27
6481,4,Mymensingh,1949,10,27
6482,4,Mymensingh,1949,11,22
6483,4,Mymensingh,1949,12,17
6484,4,Mymensingh,1950,1,18
6485,4,Mymensingh,1950,2,20
6486,4,Mymensingh,1950,3,24
6487,4,Mymensingh,1950,4,27
6488,4,Mymensingh,1950,5,28
6489,4,Mymensingh,1950,6,27
6490,4,Mymensingh,1950,7,27
6491,4,Mymensingh,1950,8,27
6492,4,Mymensingh,1950,9,28
6493,4,Mymensingh,1950,10,26
6494,4,Mymensingh,1950,11,22
6495,4,Mymensingh,1950,12,19
6496,4,Mymensingh,1951,1,17
6497,4,Mymensingh,1951,2,20
6498,4,Mymensingh,1951,3,24
6499,4,Mymensingh,1951,4,27
6500,4,Mymensingh,1951,5,28
6501,4,Mymensingh,1951,6,28
6502,4,Mymensingh,1951,7,27
6503,4,Mymensingh,1951,8,28
6504,4,Mymensingh,1951,9,28
6505,4,Mymensingh,1951,10,27
6506,4,Mymensingh,1951,11,23
6507,4,Mymensingh,1951,12,20
6508,4,Mymensingh,1952,1,18
6509,4,Mymensingh,1952,2,21
6510,4,Mymensingh,1952,3,24
6511,4,Mymensingh,1952,4,27
6512,4,Mymensingh,1952,5,27
6513,4,Mymensingh,1952,6,28
6514,4,Mymensingh,1952,7,27
6515,4,Mymensingh,1952,8,28
6516,4,Mymensingh,1952,9,27
6517,4,Mymensingh,1952,10,26
6518,4,Mymensingh,1952,11,23
6519,4,Mymensingh,1952,12,19
6520,4,Mymensingh,1953,1,17
6521,4,Mymensingh,1953,2,21
6522,4,Mymensingh,1953,3,26
6523,4,Mymensingh,1953,4,28
6524,4,Mymensingh,1953,5,28
6525,4,Mymensingh,1953,6,27
6526,4,Mymensingh,1953,7,27
6527,4,Mymensingh,1953,8,28
6528,4,Mymensingh,1953,9,27
6529,4,Mymensingh,1953,10,26
6530,4,Mymensingh,1953,11,22
6531,4,Mymensingh,1953,12,20
6532,4,Mymensingh,1954,1,17
6533,4,Mymensingh,1954,2,22
6534,4,Mymensingh,1954,3,25
6535,4,Mymensingh,1954,4,29
6536,4,Mymensingh,1954,5,28
6537,4,Mymensingh,1954,6,27
6538,4,Mymensingh,1954,7,27
6539,4,Mymensingh,1954,8,28
6540,4,Mymensingh,1954,9,28
6541,4,Mymensingh,1954,10,25
6542,4,Mymensingh,1954,11,21
6543,4,Mymensingh,1954,12,19
6544,4,Mymensingh,1955,1,17
6545,4,Mymensingh,1955,2,20
6546,4,Mymensingh,1955,3,25
6547,4,Mymensingh,1955,4,27
6548,4,Mymensingh,1955,5,28
6549,4,Mymensingh,1955,6,28
6550,4,Mymensingh,1955,7,27
6551,4,Mymensingh,1955,8,27
6552,4,Mymensingh,1955,9,27
6553,4,Mymensingh,1955,10,27
6554,4,Mymensingh,1955,11,23
6555,4,Mymensingh,1955,12,18
6556,4,Mymensingh,1956,1,18
6557,4,Mymensingh,1956,2,19
6558,4,Mymensingh,1956,3,25
6559,4,Mymensingh,1956,4,27
6560,4,Mymensingh,1956,5,28
6561,4,Mymensingh,1956,6,27
6562,4,Mymensingh,1956,7,27
6563,4,Mymensingh,1956,8,27
6564,4,Mymensingh,1956,9,27
6565,4,Mymensingh,1956,10,26
6566,4,Mymensingh,1956,11,22
6567,4,Mymensingh,1956,12,19
6568,4,Mymensingh,1957,1,18
6569,4,Mymensingh,1957,2,19
6570,4,Mymensingh,1957,3,24
6571,4,Mymensingh,1957,4,28
6572,4,Mymensingh,1957,5,29
6573,4,Mymensingh,1957,6,28
6574,4,Mymensingh,1957,7,28
6575,4,Mymensingh,1957,8,28
6576,4,Mymensingh,1957,9,28
6577,4,Mymensingh,1957,10,26
6578,4,Mymensingh,1957,11,22
6579,4,Mymensingh,1957,12,19
6580,4,Mymensingh,1958,1,19
6581,4,Mymensingh,1958,2,20
6582,4,Mymensingh,1958,3,25
6583,4,Mymensingh,1958,4,28
6584,4,Mymensingh,1958,5,28
6585,4,Mymensingh,1958,6,29
6586,4,Mymensingh,1958,7,28
6587,4,Mymensingh,1958,8,27
6588,4,Mymensingh,1958,9,28
6589,4,Mymensingh,1958,10,27
6590,4,Mymensingh,1958,11,23
6591,4,Mymensingh,1958,12,20
6592,4,Mymensingh,1959,1,18
6593,4,Mymensingh,1959,2,19
6594,4,Mymensingh,1959,3,24
6595,4,Mymensingh,1959,4,28
6596,4,Mymensingh,1959,5,28
6597,4,Mymensingh,1959,6,28
6598,4,Mymensingh,1959,7,28
6599,4,Mymensingh,1959,8,27
6600,4,Mymensingh,1959,9,27
6601,4,Mymensingh,1959,10,26
6602,4,Mymensingh,1959,11,22
6603,4,Mymensingh,1959,12,19
6604,4,Mymensingh,1960,1,18
6605,4,Mymensingh,1960,2,22
6606,4,Mymensingh,1960,3,23
6607,4,Mymensingh,1960,4,29
6608,4,Mymensingh,1960,5,29
6609,4,Mymensingh,1960,6,28
6610,4,Mymensingh,1960,7,27
6611,4,Mymensingh,1960,8,28
6612,4,Mymensingh,1960,9,27
6613,4,Mymensingh,1960,10,26
6614,4,Mymensingh,1960,11,22
6615,4,Mymensingh,1960,12,19
6616,4,Mymensingh,1961,1,19
6617,4,Mymensingh,1961,2,19
6618,4,Mymensingh,1961,3,26
6619,4,Mymensingh,1961,4,28
6620,4,Mymensingh,1961,5,28
6621,4,Mymensingh,1961,6,27
6622,4,Mymensingh,1961,7,28
6623,4,Mymensingh,1961,8,28
6624,4,Mymensingh,1961,9,27
6625,4,Mymensingh,1961,10,26
6626,4,Mymensingh,1961,11,22
6627,4,Mymensingh,1961,12,17
6628,4,Mymensingh,1962,1,17
6629,4,Mymensingh,1962,2,20
6630,4,Mymensingh,1962,3,25
6631,4,Mymensingh,1962,4,28
6632,4,Mymensingh,1962,5,27
6633,4,Mymensingh,1962,6,27
6634,4,Mymensingh,1962,7,28
6635,4,Mymensingh,1962,8,27
6636,4,Mymensingh,1962,9,28
6637,4,Mymensingh,1962,10,26
6638,4,Mymensingh,1962,11,22
6639,4,Mymensingh,1962,12,19
6640,4,Mymensingh,1963,1,17
6641,4,Mymensingh,1963,2,21
6642,4,Mymensingh,1963,3,24
6643,4,Mymensingh,1963,4,26
6644,4,Mymensingh,1963,5,27
6645,4,Mymensingh,1963,6,27
6646,4,Mymensingh,1963,7,28
6647,4,Mymensingh,1963,8,28
6648,4,Mymensingh,1963,9,28
6649,4,Mymensingh,1963,10,26
6650,4,Mymensingh,1963,11,22
6651,4,Mymensingh,1963,12,19
6652,4,Mymensingh,1964,1,17
6653,4,Mymensingh,1964,2,21
6654,4,Mymensingh,1964,3,26
6655,4,Mymensingh,1964,4,27
6656,4,Mymensingh,1964,5,27
6657,4,Mymensingh,1964,6,28
6658,4,Mymensingh,1964,7,27
6659,4,Mymensingh,1964,8,28
6660,4,Mymensingh,1964,9,28
6661,4,Mymensingh,1964,10,27
6662,4,Mymensingh,1964,11,23
6663,4,Mymensingh,1964,12,19
6664,4,Mymensingh,1965,1,18
6665,4,Mymensingh,1965,2,20
6666,4,Mymensingh,1965,3,23
6667,4,Mymensingh,1965,4,27
6668,4,Mymensingh,1965,5,28
6669,4,Mymensingh,1965,6,28
6670,4,Mymensingh,1965,7,27
6671,4,Mymensingh,1965,8,27
6672,4,Mymensingh,1965,9,27
6673,4,Mymensingh,1965,10,26
6674,4,Mymensingh,1965,11,23
6675,4,Mymensingh,1965,12,19
6676,4,Mymensingh,1966,1,18
6677,4,Mymensingh,1966,2,22
6678,4,Mymensingh,1966,3,25
6679,4,Mymensingh,1966,4,28
6680,4,Mymensingh,1966,5,29
6681,4,Mymensingh,1966,6,27
6682,4,Mymensingh,1966,7,28
6683,4,Mymensingh,1966,8,27
6684,4,Mymensingh,1966,9,27
6685,4,Mymensingh,1966,10,25
6686,4,Mymensingh,1966,11,23
6687,4,Mymensingh,1966,12,19
6688,4,Mymensingh,1967,1,18
6689,4,Mymensingh,1967,2,21
6690,4,Mymensingh,1967,3,23
6691,4,Mymensingh,1967,4,26
6692,4,Mymensingh,1967,5,28
6693,4,Mymensingh,1967,6,28
6694,4,Mymensingh,1967,7,28
6695,4,Mymensingh,1967,8,27
6696,4,Mymensingh,1967,9,27
6697,4,Mymensingh,1967,10,26
6698,4,Mymensingh,1967,11,21
6699,4,Mymensingh,1967,12,19
6700,4,Mymensingh,1968,1,17
6701,4,Mymensingh,1968,2,19
6702,4,Mymensingh,1968,3,24
6703,4,Mymensingh,1968,4,27
6704,4,Mymensingh,1968,5,28
6705,4,Mymensingh,1968,6,26
6706,4,Mymensingh,1968,7,27
6707,4,Mymensingh,1968,8,28
6708,4,Mymensingh,1968,9,28
6709,4,Mymensingh,1968,10,26
6710,4,Mymensingh,1968,11,23
6711,4,Mymensingh,1968,12,19
6712,4,Mymensingh,1969,1,17
6713,4,Mymensingh,1969,2,21
6714,4,Mymensingh,1969,3,25
6715,4,Mymensingh,1969,4,27
6716,4,Mymensingh,1969,5,28
6717,4,Mymensingh,1969,6,28
6718,4,Mymensingh,1969,7,28
6719,4,Mymensingh,1969,8,27
6720,4,Mymensingh,1969,9,28
6721,4,Mymensingh,1969,10,26
6722,4,Mymensingh,1969,11,23
6723,4,Mymensingh,1969,12,19
6724,4,Mymensingh,1970,1,17
6725,4,Mymensingh,1970,2,20
6726,4,Mymensingh,1970,3,25
6727,4,Mymensingh,1970,4,28
6728,4,Mymensingh,1970,5,28
6729,4,Mymensingh,1970,6,28
6730,4,Mymensingh,1970,7,27
6731,4,Mymensingh,1970,8,28
6732,4,Mymensingh,1970,9,27
6733,4,Mymensingh,1970,10,26
6734,4,Mymensingh,1970,11,22
6735,4,Mymensingh,1970,12,19
6736,4,Mymensingh,1971,1,18
6737,4,Mymensingh,1971,2,19
6738,4,Mymensingh,1971,3,24
6739,4,Mymensingh,1971,4,26
6740,4,Mymensingh,1971,5,27
6741,4,Mymensingh,1971,6,27
6742,4,Mymensingh,1971,7,27
6743,4,Mymensingh,1971,8,26
6744,4,Mymensingh,1971,9,27
6745,4,Mymensingh,1971,10,26
6746,4,Mymensingh,1971,11,22
6747,4,Mymensingh,1971,12,19
6748,4,Mymensingh,1972,1,18
6749,4,Mymensingh,1972,2,18
6750,4,Mymensingh,1972,3,25
6751,4,Mymensingh,1972,4,27
6752,4,Mymensingh,1972,5,29
6753,4,Mymensingh,1972,6,28
6754,4,Mymensingh,1972,7,28
6755,4,Mymensingh,1972,8,27
6756,4,Mymensingh,1972,9,28
6757,4,Mymensingh,1972,10,26
6758,4,Mymensingh,1972,11,23
6759,4,Mymensingh,1972,12,19
6760,4,Mymensingh,1973,1,18
6761,4,Mymensingh,1973,2,21
6762,4,Mymensingh,1973,3,24
6763,4,Mymensingh,1973,4,28
6764,4,Mymensingh,1973,5,27
6765,4,Mymensingh,1973,6,27
6766,4,Mymensingh,1973,7,28
6767,4,Mymensingh,1973,8,27
6768,4,Mymensingh,1973,9,27
6769,4,Mymensingh,1973,10,26
6770,4,Mymensingh,1973,11,22
6771,4,Mymensingh,1973,12,19
6772,4,Mymensingh,1974,1,17
6773,4,Mymensingh,1974,2,20
6774,4,Mymensingh,1974,3,24
6775,4,Mymensingh,1974,4,27
6776,4,Mymensingh,1974,5,27
6777,4,Mymensingh,1974,6,27
6778,4,Mymensingh,1974,7,27
6779,4,Mymensingh,1974,8,27
6780,4,Mymensingh,1974,9,27
6781,4,Mymensingh,1974,10,27
6782,4,Mymensingh,1974,11,24
6783,4,Mymensingh,1974,12,18
6784,4,Mymensingh,1975,1,18
6785,4,Mymensingh,1975,2,20
6786,4,Mymensingh,1975,3,25
6787,4,Mymensingh,1975,4,28
6788,4,Mymensingh,1975,5,28
6789,4,Mymensingh,1975,6,28
6790,4,Mymensingh,1975,7,27
6791,4,Mymensingh,1975,8,27
6792,4,Mymensingh,1975,9,27
6793,4,Mymensingh,1975,10,27
6794,4,Mymensingh,1975,11,22
6795,4,Mymensingh,1975,12,18
6796,4,Mymensingh,1976,1,18
6797,4,Mymensingh,1976,2,21
6798,4,Mymensingh,1976,3,25
6799,4,Mymensingh,1976,4,27
6800,4,Mymensingh,1976,5,27
6801,4,Mymensingh,1976,6,27
6802,4,Mymensingh,1976,7,27
6803,4,Mymensingh,1976,8,27
6804,4,Mymensingh,1976,9,27
6805,4,Mymensingh,1976,10,26
6806,4,Mymensingh,1976,11,24
6807,4,Mymensingh,1976,12,19
6808,4,Mymensingh,1977,1,17
6809,4,Mymensingh,1977,2,20
6810,4,Mymensingh,1977,3,26
6811,4,Mymensingh,1977,4,26
6812,4,Mymensingh,1977,5,26
6813,4,Mymensingh,1977,6,27
6814,4,Mymensingh,1977,7,27
6815,4,Mymensingh,1977,8,28
6816,4,Mymensingh,1977,9,28
6817,4,Mymensingh,1977,10,26
6818,4,Mymensingh,1977,11,23
6819,4,Mymensingh,1977,12,19
6820,4,Mymensingh,1978,1,16
6821,4,Mymensingh,1978,2,20
6822,4,Mymensingh,1978,3,24
6823,4,Mymensingh,1978,4,27
6824,4,Mymensingh,1978,5,27
6825,4,Mymensingh,1978,6,27
6826,4,Mymensingh,1978,7,27
6827,4,Mymensingh,1978,8,28
6828,4,Mymensingh,1978,9,27
6829,4,Mymensingh,1978,10,27
6830,4,Mymensingh,1978,11,24
6831,4,Mymensingh,1978,12,19
6832,4,Mymensingh,1979,1,19
6833,4,Mymensingh,1979,2,20
6834,4,Mymensingh,1979,3,24
6835,4,Mymensingh,1979,4,28
6836,4,Mymensingh,1979,5,29
6837,4,Mymensingh,1979,6,28
6838,4,Mymensingh,1979,7,28
6839,4,Mymensingh,1979,8,28
6840,4,Mymensingh,1979,9,28
6841,4,Mymensingh,1979,10,26
6842,4,Mymensingh,1979,11,25
6843,4,Mymensingh,1979,12,20
6844,4,Mymensingh,1980,1,18
6845,4,Mymensingh,1980,2,20
6846,4,Mymensingh,1980,3,25
6847,4,Mymensingh,1980,4,28
6848,4,Mymensingh,1980,5,27
6849,4,Mymensingh,1980,6,28
6850,4,Mymensingh,1980,7,28
6851,4,Mymensingh,1980,8,28
6852,4,Mymensingh,1980,9,28
6853,4,Mymensingh,1980,10,26
6854,4,Mymensingh,1980,11,23
6855,4,Mymensingh,1980,12,20
6856,4,Mymensingh,1981,1,18
6857,4,Mymensingh,1981,2,20
6858,4,Mymensingh,1981,3,24
6859,4,Mymensingh,1981,4,25
6860,4,Mymensingh,1981,5,27
6861,4,Mymensingh,1981,6,28
6862,4,Mymensingh,1981,7,27
6863,4,Mymensingh,1981,8,28
6864,4,Mymensingh,1981,9,27
6865,4,Mymensingh,1981,10,27
6866,4,Mymensingh,1981,11,23
6867,4,Mymensingh,1981,12,19
6868,4,Mymensingh,1982,1,18
6869,4,Mymensingh,1982,2,20
6870,4,Mymensingh,1982,3,23
6871,4,Mymensingh,1982,4,26
6872,4,Mymensingh,1982,5,28
6873,4,Mymensingh,1982,6,27
6874,4,Mymensingh,1982,7,28
6875,4,Mymensingh,1982,8,27
6876,4,Mymensingh,1982,9,28
6877,4,Mymensingh,1982,10,27
6878,4,Mymensingh,1982,11,22
6879,4,Mymensingh,1982,12,18
6880,4,Mymensingh,1983,1,18
6881,4,Mymensingh,1983,2,19
6882,4,Mymensingh,1983,3,24
6883,4,Mymensingh,1983,4,26
6884,4,Mymensingh,1983,5,27
6885,4,Mymensingh,1983,6,28
6886,4,Mymensingh,1983,7,28
6887,4,Mymensingh,1983,8,28
6888,4,Mymensingh,1983,9,28
6889,4,Mymensingh,1983,10,27
6890,4,Mymensingh,1983,11,23
6891,4,Mymensingh,1983,12,18
6892,4,Mymensingh,1984,1,17
6893,4,Mymensingh,1984,2,19
6894,4,Mymensingh,1984,3,25
6895,4,Mymensingh,1984,4,28
6896,4,Mymensingh,1984,5,27
6897,4,Mymensingh,1984,6,27
6898,4,Mymensingh,1984,7,27
6899,4,Mymensingh,1984,8,28
6900,4,Mymensingh,1984,9,27
6901,4,Mymensingh,1984,10,27
6902,4,Mymensingh,1984,11,23
6903,4,Mymensingh,1984,12,19
6904,4,Mymensingh,1985,1,18
6905,4,Mymensingh,1985,2,20
6906,4,Mymensingh,1985,3,26
6907,4,Mymensingh,1985,4,28
6908,4,Mymensingh,1985,5,27
6909,4,Mymensingh,1985,6,28
6910,4,Mymensingh,1985,7,27
6911,4,Mymensingh,1985,8,28
6912,4,Mymensingh,1985,9,27
6913,4,Mymensingh,1985,10,27
6914,4,Mymensingh,1985,11,23
6915,4,Mymensingh,1985,12,20
6916,4,Mymensingh,1986,1,18
6917,4,Mymensingh,1986,2,21
6918,4,Mymensingh,1986,3,25
6919,4,Mymensingh,1986,4,27
6920,4,Mymensingh,1986,5,27
6921,4,Mymensingh,1986,6,28
6922,4,Mymensingh,1986,7,27
6923,4,Mymensingh,1986,8,28
6924,4,Mymensingh,1986,9,27
6925,4,Mymensingh,1986,10,26
6926,4,Mymensingh,1986,11,23
6927,4,Mymensingh,1986,12,20
6928,4,Mymensingh,1987,1,18
6929,4,Mymensingh,1987,2,21
6930,4,Mymensingh,1987,3,24
6931,4,Mymensingh,1987,4,27
6932,4,Mymensingh,1987,5,28
6933,4,Mymensingh,1987,6,29
6934,4,Mymensingh,1987,7,28
6935,4,Mymensingh,1987,8,28
6936,4,Mymensingh,1987,9,28
6937,4,Mymensingh,1987,10,27
6938,4,Mymensingh,1987,11,24
6939,4,Mymensingh,1987,12,20
6940,4,Mymensingh,1988,1,19
6941,4,Mymensingh,1988,2,21
6942,4,Mymensingh,1988,3,25
6943,4,Mymensingh,1988,4,28
6944,4,Mymensingh,1988,5,27
6945,4,Mymensingh,1988,6,28
6946,4,Mymensingh,1988,7,28
6947,4,Mymensingh,1988,8,28
6948,4,Mymensingh,1988,9,28
6949,4,Mymensingh,1988,10,27
6950,4,Mymensingh,1988,11,24
6951,4,Mymensingh,1988,12,21
6952,4,Mymensingh,1989,1,17
6953,4,Mymensingh,1989,2,20
6954,4,Mymensingh,1989,3,25
6955,4,Mymensingh,1989,4,28
6956,4,Mymensingh,1989,5,29
6957,4,Mymensingh,1989,6,28
6958,4,Mymensingh,1989,7,28
6959,4,Mymensingh,1989,8,28
6960,4,Mymensingh,1989,9,28
6961,4,Mymensingh,1989,10,27
6962,4,Mymensingh,1989,11,23
6963,4,Mymensingh,1989,12,19
6964,4,Mymensingh,1990,1,19
6965,4,Mymensingh,1990,2,21
6966,4,Mymensingh,1990,3,23
6967,4,Mymensingh,1990,4,26
6968,4,Mymensingh,1990,5,28
6969,4,Mymensingh,1990,6,28
6970,4,Mymensingh,1990,7,27
6971,4,Mymensingh,1990,8,28
6972,4,Mymensingh,1990,9,28
6973,4,Mymensingh,1990,10,26
6974,4,Mymensingh,1990,11,24
6975,4,Mymensingh,1990,12,20
6976,4,Mymensingh,1991,1,17
6977,4,Mymensingh,1991,2,21
6978,4,Mymensingh,1991,3,25
6979,4,Mymensingh,1991,4,27
6980,4,Mymensingh,1991,5,27
6981,4,Mymensingh,1991,6,27
6982,4,Mymensingh,1991,7,28
6983,4,Mymensingh,1991,8,28
6984,4,Mymensingh,1991,9,27
6985,4,Mymensingh,1991,10,26
6986,4,Mymensingh,1991,11,22
6987,4,Mymensingh,1991,12,18
6988,4,Mymensingh,1992,1,17
6989,4,Mymensingh,1992,2,19
6990,4,Mymensingh,1992,3,25
6991,4,Mymensingh,1992,4,28
6992,4,Mymensingh,1992,5,27
6993,4,Mymensingh,1992,6,28
6994,4,Mymensingh,1992,7,27
6995,4,Mymensingh,1992,8,28
6996,4,Mymensingh,1992,9,27
6997,4,Mymensingh,1992,10,26
6998,4,Mymensingh,1992,11,23
6999,4,Mymensingh,1992,12,18
7000,4,Mymensingh,1993,1,18
7001,4,Mymensingh,1993,2,21
7002,4,Mymensingh,1993,3,23
7003,4,Mymensingh,1993,4,26
7004,4,Mymensingh,1993,5,27
7005,4,Mymensingh,1993,6,27
7006,4,Mymensingh,1993,7,27
7007,4,Mymensingh,1993,8,27
7008,4,Mymensingh,1993,9,27
7009,4,Mymensingh,1993,10,26
7010,4,Mymensingh,1993,11,23
7011,4,Mymensingh,1993,12,19
7012,4,Mymensingh,1994,1,18
7013,4,Mymensingh,1994,2,19
7014,4,Mymensingh,1994,3,25
7015,4,Mymensingh,1994,4,27
7016,4,Mymensingh,1994,5,28
7017,4,Mymensingh,1994,6,28
7018,4,Mymensingh,1994,7,28
7019,4,Mymensingh,1994,8,28
7020,4,Mymensingh,1994,9,28
7021,4,Mymensingh,1994,10,26
7022,4,Mymensingh,1994,11,23
7023,4,Mymensingh,1994,12,19
7024,4,Mymensingh,1995,1,17
7025,4,Mymensingh,1995,2,20
7026,4,Mymensingh,1995,3,25
7027,4,Mymensingh,1995,4,28
7028,4,Mymensingh,1995,5,29
7029,4,Mymensingh,1995,6,28
7030,4,Mymensingh,1995,7,27
7031,4,Mymensingh,1995,8,28
7032,4,Mymensingh,1995,9,27
7033,4,Mymensingh,1995,10,27
7034,4,Mymensingh,1995,11,23
7035,4,Mymensingh,1995,12,19
7036,4,Mymensingh,1996,1,18
7037,4,Mymensingh,1996,2,20
7038,4,Mymensingh,1996,3,26
7039,4,Mymensingh,1996,4,27
7040,4,Mymensingh,1996,5,28
7041,4,Mymensingh,1996,6,28
7042,4,Mymensingh,1996,7,28
7043,4,Mymensingh,1996,8,27
7044,4,Mymensingh,1996,9,28
7045,4,Mymensingh,1996,10,26
7046,4,Mymensingh,1996,11,23
7047,4,Mymensingh,1996,12,19
7048,4,Mymensingh,1997,1,17
7049,4,Mymensingh,1997,2,19
7050,4,Mymensingh,1997,3,25
7051,4,Mymensingh,1997,4,25
7052,4,Mymensingh,1997,5,28
7053,4,Mymensingh,1997,6,28
7054,4,Mymensingh,1997,7,28
7055,4,Mymensingh,1997,8,28
7056,4,Mymensingh,1997,9,27
7057,4,Mymensingh,1997,10,26
7058,4,Mymensingh,1997,11,23
7059,4,Mymensingh,1997,12,18
7060,4,Mymensingh,1998,1,17
7061,4,Mymensingh,1998,2,21
7062,4,Mymensingh,1998,3,23
7063,4,Mymensingh,1998,4,27
7064,4,Mymensingh,1998,5,28
7065,4,Mymensingh,1998,6,29
7066,4,Mymensingh,1998,7,28
7067,4,Mymensingh,1998,8,28
7068,4,Mymensingh,1998,9,28
7069,4,Mymensingh,1998,10,28
7070,4,Mymensingh,1998,11,24
7071,4,Mymensingh,1998,12,19
7072,4,Mymensingh,1999,1,18
7073,4,Mymensingh,1999,2,22
7074,4,Mymensingh,1999,3,26
7075,4,Mymensingh,1999,4,29
7076,4,Mymensingh,1999,5,27
7077,4,Mymensingh,1999,6,28
7078,4,Mymensingh,1999,7,27
7079,4,Mymensingh,1999,8,27
7080,4,Mymensingh,1999,9,27
7081,4,Mymensingh,1999,10,27
7082,4,Mymensingh,1999,11,23
7083,4,Mymensingh,1999,12,20
7084,4,Mymensingh,2000,1,17
7085,4,Mymensingh,2000,2,19
7086,4,Mymensingh,2000,3,24
7087,4,Mymensingh,2000,4,26
7088,4,Mymensingh,2000,5,27
7089,4,Mymensingh,2000,6,28
7090,4,Mymensingh,2000,7,28
7091,4,Mymensingh,2000,8,28
7092,4,Mymensingh,2000,9,27
7093,4,Mymensingh,2000,10,27
7094,4,Mymensingh,2000,11,23
7095,4,Mymensingh,2000,12,19
7096,4,Mymensingh,2001,1,19
7097,4,Mymensingh,2001,2,22
7098,4,Mymensingh,2001,3,25
7099,4,Mymensingh,2001,4,28
7100,4,Mymensingh,2001,5,28
7101,4,Mymensingh,2001,6,27
7102,4,Mymensingh,2001,7,28
7103,4,Mymensingh,2001,8,28
7104,4,Mymensingh,2001,9,28
7105,4,Mymensingh,2001,10,27
7106,4,Mymensingh,2001,11,24
7107,4,Mymensingh,2001,12,20
7108,4,Mymensingh,2002,1,18
7109,4,Mymensingh,2002,2,21
7110,4,Mymensingh,2002,3,25
7111,4,Mymensingh,2002,4,27
7112,4,Mymensingh,2002,5,27
7113,4,Mymensingh,2002,6,28
7114,4,Mymensingh,2002,7,27
7115,4,Mymensingh,2002,8,27
7116,4,Mymensingh,2002,9,28
7117,4,Mymensingh,2002,10,26
7118,4,Mymensingh,2002,11,24
7119,4,Mymensingh,2002,12,20
7120,4,Mymensingh,2003,1,17
7121,4,Mymensingh,2003,2,20
7122,4,Mymensingh,2003,3,24
7123,4,Mymensingh,2003,4,28
7124,4,Mymensingh,2003,5,28
7125,4,Mymensingh,2003,6,28
7126,4,Mymensingh,2003,7,28
7127,4,Mymensingh,2003,8,28
7128,4,Mymensingh,2003,9,28
7129,4,Mymensingh,2003,10,27
7130,4,Mymensingh,2003,11,23
7131,4,Mymensingh,2003,12,19
7132,4,Mymensingh,2004,1,18
7133,4,Mymensingh,2004,2,20
7134,4,Mymensingh,2004,3,26
7135,4,Mymensingh,2004,4,27
7136,4,Mymensingh,2004,5,29
7137,4,Mymensingh,2004,6,28
7138,4,Mymensingh,2004,7,27
7139,4,Mymensingh,2004,8,28
7140,4,Mymensingh,2004,9,28
7141,4,Mymensingh,2004,10,26
7142,4,Mymensingh,2004,11,23
7143,4,Mymensingh,2004,12,20
7144,4,Mymensingh,2005,1,18
7145,4,Mymensingh,2005,2,22
7146,4,Mymensingh,2005,3,25
7147,4,Mymensingh,2005,4,27
7148,4,Mymensingh,2005,5,28
7149,4,Mymensingh,2005,6,29
7150,4,Mymensingh,2005,7,28
7151,4,Mymensingh,2005,8,28
7152,4,Mymensingh,2005,9,28
7153,4,Mymensingh,2005,10,26
7154,4,Mymensingh,2005,11,23
7155,4,Mymensingh,2005,12,20
7156,4,Mymensingh,2006,1,19
7157,4,Mymensingh,2006,2,23
7158,4,Mymensingh,2006,3,26
7159,4,Mymensingh,2006,4,27
7160,4,Mymensingh,2006,5,28
7161,4,Mymensingh,2006,6,28
7162,4,Mymensingh,2006,7,28
7163,4,Mymensingh,2006,8,28
7164,4,Mymensingh,2006,9,28
7165,4,Mymensingh,2006,10,27
7166,4,Mymensingh,2006,11,23
7167,4,Mymensingh,2006,12,20
7168,4,Mymensingh,2007,1,19
7169,4,Mymensingh,2007,2,20
7170,4,Mymensingh,2007,3,25
7171,4,Mymensingh,2007,4,28
7172,4,Mymensingh,2007,5,28
7173,4,Mymensingh,2007,6,28
7174,4,Mymensingh,2007,7,28
7175,4,Mymensingh,2007,8,28
7176,4,Mymensingh,2007,9,28
7177,4,Mymensingh,2007,10,27
7178,4,Mymensingh,2007,11,24
7179,4,Mymensingh,2007,12,20
7180,4,Mymensingh,2008,1,19
7181,4,Mymensingh,2008,2,19
7182,4,Mymensingh,2008,3,25
7183,4,Mymensingh,2008,4,28
7184,4,Mymensingh,2008,5,28
7185,4,Mymensingh,2008,6,27
7186,4,Mymensingh,2008,7,28
7187,4,Mymensingh,2008,8,28
7188,4,Mymensingh,2008,9,28
7189,4,Mymensingh,2008,10,27
7190,4,Mymensingh,2008,11,23
7191,4,Mymensingh,2008,12,21
7192,4,Mymensingh,2009,1,20
7193,4,Mymensingh,2009,2,22
7194,4,Mymensingh,2009,3,25
7195,4,Mymensingh,2009,4,29
7196,4,Mymensingh,2009,5,28
7197,4,Mymensingh,2009,6,29
7198,4,Mymensingh,2009,7,28
7199,4,Mymensingh,2009,8,28
7200,4,Mymensingh,2009,9,28
7201,4,Mymensingh,2009,10,27
7202,4,Mymensingh,2009,11,24
7203,4,Mymensingh,2009,12,20
7204,4,Mymensingh,2010,1,18
7205,4,Mymensingh,2010,2,21
7206,4,Mymensingh,2010,3,27
7207,4,Mymensingh,2010,4,29
7208,4,Mymensingh,2010,5,28
7209,4,Mymensingh,2010,6,28
7210,4,Mymensingh,2010,7,28
7211,4,Mymensingh,2010,8,28
7212,4,Mymensingh,2010,9,28
